"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","continent","year","month","day","eventDate","startDayOfYear","endDayOfYear","lastInterpreted","license","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","recordedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","catalogNumber","nomenclaturalCode","institutionID","locality","collectionCode","gbifID","occurrenceID","higherClassification","name","stateProvince","otherCatalogNumbers","verbatimElevation","dateIdentified","identifiedBy","habitat","gadm","taxonID"
"2515138149","Aglaia aspera Teijsm. & Binn.",-1.15,132.48333,"","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-11-01T08:50:07.799+00:00","2024-11-01T10:27:34.195+00:00",274,"PRESERVED_SPECIMEN","PRESENT",5597954,6,7707728,220,933,2397,3190479,5597979,5597979,"Aglaia sexipetala Griff.","Plantae","Tracheophyta","Sapindales","Meliaceae","Aglaia","Aglaia sexipetala","Aglaia","aspera","SPECIES","SYNONYM","NE","ASIA",1995,8,11,"1995-08-11",223,223,"2024-11-01T10:27:34.195+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"L.3903227@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Polak AM","WGS84","Magnoliopsida","ID","none","none","ASIA","Indonesia","EUROPE","Naturalis Biodiversity Center","Polak, AM 786","L.3903227@BRAHMS","L.3903227","ICN","https://ror.org/0566bfb96","The Bird's Head Peninsula, Irian Jaya, Surroundings of Ayawasi.","Botany","2515138149","https://data.biodiversitydata.nl/naturalis/specimen/L.3903227","Plantae|Sapindales|Meliaceae","Aglaia aspera Teijsm. & Binn.",NA,NA,NA,NA,NA,NA,NA,NA
"2517138364","Aglaia aspera Teijsm. & Binn.",-1.15,132.48333,"","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-11-01T08:50:07.799+00:00","2024-11-01T10:27:31.555+00:00",274,"PRESERVED_SPECIMEN","PRESENT",5597954,6,7707728,220,933,2397,3190479,5597979,5597979,"Aglaia sexipetala Griff.","Plantae","Tracheophyta","Sapindales","Meliaceae","Aglaia","Aglaia sexipetala","Aglaia","aspera","SPECIES","SYNONYM","NE","ASIA",1995,8,11,"1995-08-11",223,223,"2024-11-01T10:27:31.555+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"L.3903228@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Polak AM","WGS84","Magnoliopsida","ID","none","none","ASIA","Indonesia","EUROPE","Naturalis Biodiversity Center","Polak, AM 786","L.3903228@BRAHMS","L.3903228","ICN","https://ror.org/0566bfb96","The Bird's Head Peninsula, Irian Jaya, Surroundings of Ayawasi.","Botany","2517138364","https://data.biodiversitydata.nl/naturalis/specimen/L.3903228","Plantae|Sapindales|Meliaceae","Aglaia aspera Teijsm. & Binn.",NA,NA,NA,NA,NA,NA,NA,NA
"2515793984","Aglaia aspera Teijsm. & Binn.",4.55,115.13333,"","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-11-01T08:50:07.799+00:00","2024-11-01T10:27:04.891+00:00",274,"PRESERVED_SPECIMEN","PRESENT",5597954,6,7707728,220,933,2397,3190479,5597979,5597979,"Aglaia sexipetala Griff.","Plantae","Tracheophyta","Sapindales","Meliaceae","Aglaia","Aglaia sexipetala","Aglaia","aspera","SPECIES","SYNONYM","NE","ASIA",1994,1,23,"1994-01-23",23,23,"2024-11-01T10:27:04.891+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"L.2134341@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Kirkup DW; Coode MJE; Dransfield J","WGS84","Magnoliopsida","BN","none","none","ASIA","Brunei Darussalam","EUROPE","Naturalis Biodiversity Center","Kirkup, DW; Coode, MJE; Dransfield, J 906","L.2134341@BRAHMS","L.2134341","ICN","https://ror.org/0566bfb96","Borneo Temburong Ulu Belalong","Botany","2515793984","https://data.biodiversitydata.nl/naturalis/specimen/L.2134341","Plantae|Sapindales|Meliaceae","Aglaia aspera Teijsm. & Binn.","Borneo","L  0499480","0.0 m",NA,NA,NA,NA,NA
"2515796614","Aglaia aspera Teijsm. & Binn.",4.3,114.43333,"","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-11-01T08:50:07.799+00:00","2024-11-01T10:28:39.745+00:00",274,"PRESERVED_SPECIMEN","PRESENT",5597954,6,7707728,220,933,2397,3190479,5597979,5597979,"Aglaia sexipetala Griff.","Plantae","Tracheophyta","Sapindales","Meliaceae","Aglaia","Aglaia sexipetala","Aglaia","aspera","SPECIES","SYNONYM","NE","ASIA",1991,12,6,"1991-12-06",340,340,"2024-11-01T10:28:39.745+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"L.2134358@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Coode MJE; Kirkup DW; et al.","WGS84","Magnoliopsida","BN","none","none","ASIA","Brunei Darussalam","EUROPE","Naturalis Biodiversity Center","Coode, MJE; Kirkup, DW; et al. 6955","L.2134358@BRAHMS","L.2134358","ICN","https://ror.org/0566bfb96","Brunei Borneo Belait Teraja, Bukit","Botany","2515796614","https://data.biodiversitydata.nl/naturalis/specimen/L.2134358","Plantae|Sapindales|Meliaceae","Aglaia aspera Teijsm. & Binn.","Borneo","L  0498692","280.0 m",NA,NA,NA,NA,NA
"2515793725","Aglaia aspera Teijsm. & Binn.",-1.16667,113.16667,"","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-11-01T08:50:07.799+00:00","2024-11-01T10:28:39.861+00:00",274,"PRESERVED_SPECIMEN","PRESENT",5597954,6,7707728,220,933,2397,3190479,5597979,5597979,"Aglaia sexipetala Griff.","Plantae","Tracheophyta","Sapindales","Meliaceae","Aglaia","Aglaia sexipetala","Aglaia","aspera","SPECIES","SYNONYM","NE","ASIA",1983,1,24,"1983-01-24",24,24,"2024-11-01T10:28:39.861+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"L.2134362@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Wiriadinata H","WGS84","Magnoliopsida","ID","none","none","ASIA","Indonesia","EUROPE","Naturalis Biodiversity Center","Wiriadinata, H 3405","L.2134362@BRAHMS","L.2134362","ICN","https://ror.org/0566bfb96","Timbang Tapi, Bukit Raya","Botany","2515793725","https://data.biodiversitydata.nl/naturalis/specimen/L.2134362","Plantae|Sapindales|Meliaceae","Aglaia aspera Teijsm. & Binn.","Borneo","L  0563162","100.0 m","1989-04-11T00:00:00","Pannell CM","Disturbed Dipterocarp forest",NA,NA
"2515791584","Aglaia aspera Teijsm. & Binn.",1.0333,111.3833,"","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-11-01T08:50:07.799+00:00","2024-11-01T10:27:04.132+00:00",274,"PRESERVED_SPECIMEN","PRESENT",5597954,6,7707728,220,933,2397,3190479,5597979,5597979,"Aglaia sexipetala Griff.","Plantae","Tracheophyta","Sapindales","Meliaceae","Aglaia","Aglaia sexipetala","Aglaia","aspera","SPECIES","SYNONYM","NE","ASIA",1983,4,4,"1983-04-04",94,94,"2024-11-01T10:27:04.132+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"L.2134337@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Awa D; Paie I bin","WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","EUROPE","Naturalis Biodiversity Center","Awa, D; Paie, I bin S 45286","L.2134337@BRAHMS","L.2134337","ICN","https://ror.org/0566bfb96","Bukit Rawan, Tebakabg area, 1st Div.","Botany","2515791584","https://data.biodiversitydata.nl/naturalis/specimen/L.2134337","Plantae|Sapindales|Meliaceae","Aglaia aspera Teijsm. & Binn.","Borneo","L  0563152","630.0 m",NA,NA,NA,NA,NA
"2515796774","Aglaia aspera Teijsm. & Binn.",1.0333,111.3833,"","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-11-01T08:50:07.799+00:00","2024-11-01T10:28:39.446+00:00",274,"PRESERVED_SPECIMEN","PRESENT",5597954,6,7707728,220,933,2397,3190479,5597979,5597979,"Aglaia sexipetala Griff.","Plantae","Tracheophyta","Sapindales","Meliaceae","Aglaia","Aglaia sexipetala","Aglaia","aspera","SPECIES","SYNONYM","NE","ASIA",1983,4,4,"1983-04-04",94,94,"2024-11-01T10:28:39.446+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"L.2134338@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Awa D; Paie I bin","WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","EUROPE","Naturalis Biodiversity Center","Awa, D; Paie, I bin S 45286","L.2134338@BRAHMS","L.2134338","ICN","https://ror.org/0566bfb96","Bukit Rawan, Tebakabg area, 1st Div.","Botany","2515796774","https://data.biodiversitydata.nl/naturalis/specimen/L.2134338","Plantae|Sapindales|Meliaceae","Aglaia aspera Teijsm. & Binn.","Borneo","L  0563151","630.0 m",NA,NA,NA,NA,NA
"2515791466","Aglaia aspera Teijsm. & Binn.",5.8875,117.525,"","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-11-01T08:50:07.799+00:00","2024-11-01T10:27:04.598+00:00",274,"PRESERVED_SPECIMEN","PRESENT",5597954,6,7707728,220,933,2397,3190479,5597979,5597979,"Aglaia sexipetala Griff.","Plantae","Tracheophyta","Sapindales","Meliaceae","Aglaia","Aglaia sexipetala","Aglaia","aspera","SPECIES","SYNONYM","NE","ASIA",1983,7,8,"1983-07-08",189,189,"2024-11-01T10:27:04.598+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"L.2134363@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Gibot A","WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","EUROPE","Naturalis Biodiversity Center","Gibot, A SAN 97645","L.2134363@BRAHMS","L.2134363","ICN","https://ror.org/0566bfb96","Sg Kiboribi, Labuk/Sugut distr.","Botany","2515791466","https://data.biodiversitydata.nl/naturalis/specimen/L.2134363","Plantae|Sapindales|Meliaceae","Aglaia aspera Teijsm. & Binn.","Borneo","L  0563161",NA,"1989-04-11T00:00:00","Pannell CM","Side of tractor path, on hill side","none",NA
"2514268743","Aglaia aspera Teijsm. & Binn.",3,113.9,"","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-11-01T08:50:07.799+00:00","2024-11-01T10:28:39.862+00:00",274,"PRESERVED_SPECIMEN","PRESENT",5597954,6,7707728,220,933,2397,3190479,5597979,5597979,"Aglaia sexipetala Griff.","Plantae","Tracheophyta","Sapindales","Meliaceae","Aglaia","Aglaia sexipetala","Aglaia","aspera","SPECIES","SYNONYM","NE","ASIA",1981,10,22,"1981-10-22",295,295,"2024-11-01T10:28:39.862+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"L.2134366@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Ismawi O","WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","EUROPE","Naturalis Biodiversity Center","Ismawi, O S 43370","L.2134366@BRAHMS","L.2134366","ICN","https://ror.org/0566bfb96","Ulu Sg. Semawat, Belaga, 7th Division.","Botany","2514268743","https://data.biodiversitydata.nl/naturalis/specimen/L.2134366","Plantae|Sapindales|Meliaceae","Aglaia aspera Teijsm. & Binn.","Borneo","L  0563158",NA,"1989-04-12T00:00:00","Pannell CM","On side slope of Mixed Dipterocarp Forest.",NA,NA
"2515796574","Aglaia aspera Teijsm. & Binn.",-3.63333,143.16667,"","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-11-01T08:50:07.799+00:00","2024-11-01T10:27:04.132+00:00",274,"PRESERVED_SPECIMEN","PRESENT",5597954,6,7707728,220,933,2397,3190479,5597979,5597979,"Aglaia sexipetala Griff.","Plantae","Tracheophyta","Sapindales","Meliaceae","Aglaia","Aglaia sexipetala","Aglaia","aspera","SPECIES","SYNONYM","NE","OCEANIA",1980,7,30,"1980-07-30",212,212,"2024-11-01T10:27:04.132+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"L.2134331@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Wiakabu J; A.M.C.","WGS84","Magnoliopsida","PG","none","none","OCEANIA","Papua New Guinea","EUROPE","Naturalis Biodiversity Center","Wiakabu, J; A.M.C. LAE 73545","L.2134331@BRAHMS","L.2134331","ICN","https://ror.org/0566bfb96","New Guinea. Between Kalange and Wynyelmu village. Maprik Sub-province. East Sepik Province.","Botany","2515796574","https://data.biodiversitydata.nl/naturalis/specimen/L.2134331","Plantae|Sapindales|Meliaceae","Aglaia aspera Teijsm. & Binn.",NA,NA,NA,NA,NA,NA,NA,NA
"2513288241","Aglaia aspera Teijsm. & Binn.",0.15,102.16667,"","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-11-01T08:50:07.799+00:00","2024-11-01T10:28:05.436+00:00",274,"PRESERVED_SPECIMEN","PRESENT",5597954,6,7707728,220,933,2397,3190479,5597979,5597979,"Aglaia sexipetala Griff.","Plantae","Tracheophyta","Sapindales","Meliaceae","Aglaia","Aglaia sexipetala","Aglaia","aspera","SPECIES","SYNONYM","NE","ASIA",1978,4,14,"1978-04-14",104,104,"2024-11-01T10:28:05.436+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"L  0743463@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Maskuri","WGS84","Magnoliopsida","ID","none","none","ASIA","Indonesia","EUROPE","Naturalis Biodiversity Center","Maskuri 298","L  0743463@BRAHMS","L  0743463","ICN","https://ror.org/0566bfb96","Indonesia, Sumatra Utara, Lubuk Raya Mt., Padangsidempuan","Botany","2513288241","https://data.biodiversitydata.nl/naturalis/specimen/L%20%200743463","Plantae|Sapindales|Meliaceae","Aglaia aspera Teijsm. & Binn.","Sumatra","17560","1500.0 m",NA,NA,NA,NA,NA
"2515793624","Aglaia aspera Teijsm. & Binn.",0.15,102.16667,"","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-11-01T08:50:07.799+00:00","2024-11-01T10:27:05.822+00:00",274,"PRESERVED_SPECIMEN","PRESENT",5597954,6,7707728,220,933,2397,3190479,5597979,5597979,"Aglaia sexipetala Griff.","Plantae","Tracheophyta","Sapindales","Meliaceae","Aglaia","Aglaia sexipetala","Aglaia","aspera","SPECIES","SYNONYM","NE","ASIA",1978,4,14,"1978-04-14",104,104,"2024-11-01T10:27:05.822+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"L.2134079@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Maskuri","WGS84","Magnoliopsida","ID","none","none","ASIA","Indonesia","EUROPE","Naturalis Biodiversity Center","Maskuri 298","L.2134079@BRAHMS","L.2134079","ICN","https://ror.org/0566bfb96","Indonesia, Sumatra Utara, Lubuk Raya Mt., Padangsidempuan","Botany","2515793624","https://data.biodiversitydata.nl/naturalis/specimen/L.2134079","Plantae|Sapindales|Meliaceae","Aglaia aspera Teijsm. & Binn.","Sumatra","L  0905918","1500.0 m",NA,NA,NA,NA,NA
"2515793973","Aglaia aspera Teijsm. & Binn.",1.07278,110.92528,"","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-11-01T08:50:07.799+00:00","2024-11-01T10:27:04.608+00:00",274,"PRESERVED_SPECIMEN","PRESENT",5597954,6,7707728,220,933,2397,3190479,5597979,5597979,"Aglaia sexipetala Griff.","Plantae","Tracheophyta","Sapindales","Meliaceae","Aglaia","Aglaia sexipetala","Aglaia","aspera","SPECIES","SYNONYM","NE","ASIA",1977,9,11,"1977-09-11",254,254,"2024-11-01T10:27:04.608+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"L.2134367@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Paie I bin","WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","EUROPE","Naturalis Biodiversity Center","Paie, I bin S 39256","L.2134367@BRAHMS","L.2134367","ICN","https://ror.org/0566bfb96","Sg. Sabal Aping, Sabal F.R., Simunjan, 1st Division.","Botany","2515793973","https://data.biodiversitydata.nl/naturalis/specimen/L.2134367","Plantae|Sapindales|Meliaceae","Aglaia aspera Teijsm. & Binn.","Borneo","L  0563157",NA,"1989-04-01T00:00:00","Pannell CM","Kerangas forest in hill side.",NA,NA
"2514219743","Aglaia aspera Teijsm. & Binn.",3.5,113.8,"","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-11-01T08:50:07.799+00:00","2024-11-01T10:27:04.598+00:00",274,"PRESERVED_SPECIMEN","PRESENT",5597954,6,7707728,220,933,2397,3190479,5597979,5597979,"Aglaia sexipetala Griff.","Plantae","Tracheophyta","Sapindales","Meliaceae","Aglaia","Aglaia sexipetala","Aglaia","aspera","SPECIES","SYNONYM","NE","ASIA",1976,11,6,"1976-11-06",311,311,"2024-11-01T10:27:04.598+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"L.2134365@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Yii PC","WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","EUROPE","Naturalis Biodiversity Center","Yii, PC S 37877","L.2134365@BRAHMS","L.2134365","ICN","https://ror.org/0566bfb96","Sawai F.R. Suai, 4th Division.","Botany","2514219743","https://data.biodiversitydata.nl/naturalis/specimen/L.2134365","Plantae|Sapindales|Meliaceae","Aglaia aspera Teijsm. & Binn.","Borneo","L  0563159","60.0 m","1989-04-12T00:00:00","Pannell CM","Lowland mixed  dipterocarp forest. On a stream bank, soil loamy.",NA,NA
