"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","continent","year","month","day","eventDate","startDayOfYear","endDayOfYear","lastInterpreted","license","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","recordedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","catalogNumber","nomenclaturalCode","institutionID","locality","collectionCode","gbifID","occurrenceID","higherClassification","name","stateProvince","otherCatalogNumbers","verbatimElevation","dateIdentified","identifiedBy","habitat","gadm","taxonID"
"2513310188","Aglaia aspera Teijsm. & Binn.",4.7,102.46667,"","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-11-01T08:50:07.799+00:00","2024-11-01T10:28:05.892+00:00",274,"PRESERVED_SPECIMEN","PRESENT",5597954,6,7707728,220,933,2397,3190479,5597979,5597979,"Aglaia sexipetala Griff.","Plantae","Tracheophyta","Sapindales","Meliaceae","Aglaia","Aglaia sexipetala","Aglaia","aspera","SPECIES","SYNONYM","NE","ASIA",1975,4,25,"1975-04-25",115,115,"2024-11-01T10:28:05.892+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"L  0802148@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Balgooy MMJ van","WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","EUROPE","Naturalis Biodiversity Center","Balgooy, MMJ van 2533","L  0802148@BRAHMS","L  0802148","ICN","https://ror.org/0566bfb96","Taman Nagara,Pahang,Malaysia Hill above plot III, near Tabing Salt Lick c.5 km from Kuala Tahan.","Botany","2513310188","https://data.biodiversitydata.nl/naturalis/specimen/L%20%200802148","Plantae|Sapindales|Meliaceae","Aglaia aspera Teijsm. & Binn.",NA,"6737",NA,NA,NA,NA,NA,NA
"2515791508","Aglaia aspera Teijsm. & Binn.",4.7,102.46667,"","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-11-01T08:50:07.799+00:00","2024-11-01T10:27:04.607+00:00",274,"PRESERVED_SPECIMEN","PRESENT",5597954,6,7707728,220,933,2397,3190479,5597979,5597979,"Aglaia sexipetala Griff.","Plantae","Tracheophyta","Sapindales","Meliaceae","Aglaia","Aglaia sexipetala","Aglaia","aspera","SPECIES","SYNONYM","NE","ASIA",1975,4,25,"1975-04-25",115,115,"2024-11-01T10:27:04.607+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"L.2134093@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Balgooy MMJ van","WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","EUROPE","Naturalis Biodiversity Center","Balgooy, MMJ van 2533","L.2134093@BRAHMS","L.2134093","ICN","https://ror.org/0566bfb96","Taman Nagara,Pahang,Malaysia Hill above plot III, near Tabing Salt Lick c.5 km from Kuala Tahan.","Botany","2515791508","https://data.biodiversitydata.nl/naturalis/specimen/L.2134093","Plantae|Sapindales|Meliaceae","Aglaia aspera Teijsm. & Binn.",NA,NA,NA,NA,NA,NA,NA,NA
"2514175717","Aglaia aspera Teijsm. & Binn.",1.16667,110.83333,"","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-11-01T08:50:07.799+00:00","2024-11-01T10:27:05.590+00:00",274,"PRESERVED_SPECIMEN","PRESENT",5597954,6,7707728,220,933,2397,3190479,5597979,5597979,"Aglaia sexipetala Griff.","Plantae","Tracheophyta","Sapindales","Meliaceae","Aglaia","Aglaia sexipetala","Aglaia","aspera","SPECIES","SYNONYM","NE","ASIA",1974,5,12,"1974-05-12",132,132,"2024-11-01T10:27:05.590+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"L.2134339@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Jugah anak Kudi","WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","EUROPE","Naturalis Biodiversity Center","Jugah anak Kudi S 34273","L.2134339@BRAHMS","L.2134339","ICN","https://ror.org/0566bfb96","Block 11, Sabal Sawmill Sdn. Bhd.,  70th Mile, Serian Rd. 1st division","Botany","2514175717","https://data.biodiversitydata.nl/naturalis/specimen/L.2134339","Plantae|Sapindales|Meliaceae","Aglaia aspera Teijsm. & Binn.","Borneo","L  0563150",NA,"1989-04-12T00:00:00","Pannell CM","On hill slope in exploited forest.",NA,NA
"2515791410","Aglaia aspera Teijsm. & Binn.",5.24167,115.64167,"","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-11-01T08:50:07.799+00:00","2024-11-01T10:28:39.316+00:00",274,"PRESERVED_SPECIMEN","PRESENT",5597954,6,7707728,220,933,2397,3190479,5597979,5597979,"Aglaia sexipetala Griff.","Plantae","Tracheophyta","Sapindales","Meliaceae","Aglaia","Aglaia sexipetala","Aglaia","aspera","SPECIES","SYNONYM","NE","ASIA",1974,6,24,"1974-06-24",175,175,"2024-11-01T10:28:39.316+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"L.2134342@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Sundaling D; Abdul Karim Momin","WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","EUROPE","Naturalis Biodiversity Center","Sundaling, D; Abdul Karim Momin SAN 78218","L.2134342@BRAHMS","L.2134342","ICN","https://ror.org/0566bfb96","Ulu SG. Bukau, Beaufort distr.","Botany","2515791410","https://data.biodiversitydata.nl/naturalis/specimen/L.2134342","Plantae|Sapindales|Meliaceae","Aglaia aspera Teijsm. & Binn.","Borneo","L  0563148","243.0 m","1989-04-01T00:00:00","Pannell CM","Lowland forest at hill ridge.",NA,NA
"2515794059","Aglaia aspera Teijsm. & Binn.",-2.16667,146.66667,"","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-11-01T08:50:07.799+00:00","2024-11-01T10:27:08.704+00:00",274,"PRESERVED_SPECIMEN","PRESENT",5597954,6,7707728,220,933,2397,3190479,5597979,5597979,"Aglaia sexipetala Griff.","Plantae","Tracheophyta","Sapindales","Meliaceae","Aglaia","Aglaia sexipetala","Aglaia","aspera","SPECIES","SYNONYM","NE","OCEANIA",1974,10,28,"1974-10-28",301,301,"2024-11-01T10:27:08.704+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"L.2134304@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Foreman DB; Katik P","WGS84","Magnoliopsida","PG","none","none","OCEANIA","Papua New Guinea","EUROPE","Naturalis Biodiversity Center","Foreman, DB; Katik, P LAE 59188","L.2134304@BRAHMS","L.2134304","ICN","https://ror.org/0566bfb96","Admiralty Islands. Near Bundrahei primary school. Dist. Manus.","Botany","2515794059","https://data.biodiversitydata.nl/naturalis/specimen/L.2134304","Plantae|Sapindales|Meliaceae","Aglaia aspera Teijsm. & Binn.",NA,NA,NA,NA,NA,NA,NA,NA
"2515789132","Aglaia aspera Teijsm. & Binn.",1.03333,110.9,"","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-11-01T08:50:07.799+00:00","2024-11-01T10:27:06.510+00:00",274,"PRESERVED_SPECIMEN","PRESENT",5597954,6,7707728,220,933,2397,3190479,5597979,5597979,"Aglaia sexipetala Griff.","Plantae","Tracheophyta","Sapindales","Meliaceae","Aglaia","Aglaia sexipetala","Aglaia","aspera","SPECIES","SYNONYM","NE","ASIA",1974,10,4,"1974-10-04",277,277,"2024-11-01T10:27:06.510+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"L.2134353@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Paie I bin; Azahari","WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","EUROPE","Naturalis Biodiversity Center","Paie, I bin; Azahari S 35603","L.2134353@BRAHMS","L.2134353","ICN","https://ror.org/0566bfb96","Path to mountain betwen Ulu Sg. Sabal Tapang & Aping, 70th Mile, Serian/Sri Aman Rd.","Botany","2515789132","https://data.biodiversitydata.nl/naturalis/specimen/L.2134353","Plantae|Sapindales|Meliaceae","Aglaia aspera Teijsm. & Binn.","Borneo","L  0563170","304.0 m","1989-04-01T00:00:00","Pannell CM","On hillside of keangas forest.  On white sandy soil.",NA,NA
"2514224719","Aglaia aspera Teijsm. & Binn.",1.16667,110.83333,"","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-11-01T08:50:07.799+00:00","2024-11-01T10:28:39.861+00:00",274,"PRESERVED_SPECIMEN","PRESENT",5597954,6,7707728,220,933,2397,3190479,5597979,5597979,"Aglaia sexipetala Griff.","Plantae","Tracheophyta","Sapindales","Meliaceae","Aglaia","Aglaia sexipetala","Aglaia","aspera","SPECIES","SYNONYM","NE","ASIA",1974,10,13,"1974-10-13",286,286,"2024-11-01T10:28:39.861+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"L.2134364@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Paie I bin; Azahari","WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","EUROPE","Naturalis Biodiversity Center","Paie, I bin; Azahari S 35754","L.2134364@BRAHMS","L.2134364","ICN","https://ror.org/0566bfb96","Sabal Sawmill Area, Sabal Forest Reserve, 70th Mile, Serian/Sri Aman Rd. 1st div.","Botany","2514224719","https://data.biodiversitydata.nl/naturalis/specimen/L.2134364","Plantae|Sapindales|Meliaceae","Aglaia aspera Teijsm. & Binn.","Borneo","L  0563160","182.0 m","1989-04-12T00:00:00","Pannell CM","On hillside in mixed dipterocarp forest.  On yellow sandy clay.",NA,NA
"2514213736","Aglaia aspera Teijsm. & Binn.",-5.75,149.58333,"","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-11-01T08:50:07.799+00:00","2024-11-01T10:28:39.315+00:00",274,"PRESERVED_SPECIMEN","PRESENT",5597954,6,7707728,220,933,2397,3190479,5597979,5597979,"Aglaia sexipetala Griff.","Plantae","Tracheophyta","Sapindales","Meliaceae","Aglaia","Aglaia sexipetala","Aglaia","aspera","SPECIES","SYNONYM","NE","OCEANIA",1973,5,28,"1973-05-28",148,148,"2024-11-01T10:28:39.315+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"L.2134308@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",TRUE,"Isles RS; Katik P","WGS84","Magnoliopsida","PG","none","none","OCEANIA","Papua New Guinea","EUROPE","Naturalis Biodiversity Center","Isles, RS; Katik, P NGF 32247","L.2134308@BRAHMS","L.2134308","ICN","https://ror.org/0566bfb96","New Britain. 32 kilometers S.W. of Linga Linga Plantation. District W. New Britain, Subdistrict Kombi.","Botany","2514213736","https://data.biodiversitydata.nl/naturalis/specimen/L.2134308","Plantae|Sapindales|Meliaceae","Aglaia aspera Teijsm. & Binn.",NA,NA,NA,NA,NA,NA,NA,NA
"2514258699","Aglaia aspera Teijsm. & Binn.",4.45417,117.7125,"","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-11-01T08:50:07.799+00:00","2024-11-01T10:28:39.445+00:00",274,"PRESERVED_SPECIMEN","PRESENT",5597954,6,7707728,220,933,2397,3190479,5597979,5597979,"Aglaia sexipetala Griff.","Plantae","Tracheophyta","Sapindales","Meliaceae","Aglaia","Aglaia sexipetala","Aglaia","aspera","SPECIES","SYNONYM","NE","ASIA",1972,1,20,"1972-01-20",20,20,"2024-11-01T10:28:39.445+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"L.2134334@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Arshid T","WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","EUROPE","Naturalis Biodiversity Center","Arshid, T SAN 72852","L.2134334@BRAHMS","L.2134334","ICN","https://ror.org/0566bfb96","Sabah Foundation logging area Mile 55 1/2. Sandakan distr.","Botany","2514258699","https://data.biodiversitydata.nl/naturalis/specimen/L.2134334","Plantae|Sapindales|Meliaceae","Aglaia aspera Teijsm. & Binn.","Borneo","L  0563155","24.0 m","1989-04-12T00:00:00","Pannell CM",NA,NA,NA
"2515796411","Aglaia aspera Teijsm. & Binn.",-9.61667,149.16667,"","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-11-01T08:50:07.799+00:00","2024-11-01T10:27:04.380+00:00",274,"PRESERVED_SPECIMEN","PRESENT",5597954,6,7707728,220,933,2397,3190479,5597979,5597979,"Aglaia sexipetala Griff.","Plantae","Tracheophyta","Sapindales","Meliaceae","Aglaia","Aglaia sexipetala","Aglaia","aspera","SPECIES","SYNONYM","NE","OCEANIA",1972,6,12,"1972-06-12",164,164,"2024-11-01T10:27:04.380+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"L.2134315@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",TRUE,"Katik P","WGS84","Magnoliopsida","PG","none","none","OCEANIA","Papua New Guinea","EUROPE","Naturalis Biodiversity Center","Katik, P NGF 46949","L.2134315@BRAHMS","L.2134315","ICN","https://ror.org/0566bfb96","New Guinea. M.I. Road to Mt Suckling, Rabaraba, Milne Bay.","Botany","2515796411","https://data.biodiversitydata.nl/naturalis/specimen/L.2134315","Plantae|Sapindales|Meliaceae","Aglaia aspera Teijsm. & Binn.",NA,NA,NA,NA,NA,NA,NA,NA
"2514226721","Aglaia aspera Teijsm. & Binn.",-9.61667,149.16667,"","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-11-01T08:50:07.799+00:00","2024-11-01T10:27:04.889+00:00",274,"PRESERVED_SPECIMEN","PRESENT",5597954,6,7707728,220,933,2397,3190479,5597979,5597979,"Aglaia sexipetala Griff.","Plantae","Tracheophyta","Sapindales","Meliaceae","Aglaia","Aglaia sexipetala","Aglaia","aspera","SPECIES","SYNONYM","NE","OCEANIA",1972,7,14,"1972-07-14",196,196,"2024-11-01T10:27:04.889+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"L.2134303@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",TRUE,"Streimann H; Lae - Leiden - Canberra Botanical Expedition","WGS84","Magnoliopsida","PG","none","none","OCEANIA","Papua New Guinea","EUROPE","Naturalis Biodiversity Center","Streimann, H; Lae - Leiden - Canberra Botanical Expedition NGF 28864","L.2134303@BRAHMS","L.2134303","ICN","https://ror.org/0566bfb96","Papua. Raba Raba Subdist., Milne Bay Dist. Junction Ugat and Mayu Rivers, near Mayu I.","Botany","2514226721","https://data.biodiversitydata.nl/naturalis/specimen/L.2134303","Plantae|Sapindales|Meliaceae","Aglaia aspera Teijsm. & Binn.",NA,NA,NA,NA,NA,NA,NA,NA
"2514269694","Aglaia aspera Teijsm. & Binn.",5.75,118,"","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-11-01T08:50:07.799+00:00","2024-11-01T10:27:04.132+00:00",274,"PRESERVED_SPECIMEN","PRESENT",5597954,6,7707728,220,933,2397,3190479,5597979,5597979,"Aglaia sexipetala Griff.","Plantae","Tracheophyta","Sapindales","Meliaceae","Aglaia","Aglaia sexipetala","Aglaia","aspera","SPECIES","SYNONYM","NE","ASIA",1971,12,7,"1971-12-07",341,341,"2024-11-01T10:27:04.132+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"L.2134333@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Sundaling D; Leopold G","WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","EUROPE","Naturalis Biodiversity Center","Sundaling, D; Leopold, G SAN 71188","L.2134333@BRAHMS","L.2134333","ICN","https://ror.org/0566bfb96","mile 79 1/2 Labuk road; north side of the road.","Botany","2514269694","https://data.biodiversitydata.nl/naturalis/specimen/L.2134333","Plantae|Sapindales|Meliaceae","Aglaia aspera Teijsm. & Binn.","Borneo","L  0563156","137.0 m","1989-04-12T00:00:00","Pannell CM","Hillside; recently cut through area of Primary forest. Soil silty -lay in texture. reddish-brown.",NA,NA
"2515793840","Aglaia aspera Teijsm. & Binn.",-4.83333,146.25,"","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-11-01T08:50:07.799+00:00","2024-11-01T10:27:06.520+00:00",274,"PRESERVED_SPECIMEN","PRESENT",5597954,6,7707728,220,933,2397,3190479,5597979,5597979,"Aglaia sexipetala Griff.","Plantae","Tracheophyta","Sapindales","Meliaceae","Aglaia","Aglaia sexipetala","Aglaia","aspera","SPECIES","SYNONYM","NE","OCEANIA",1969,6,15,"1969-06-15",166,166,"2024-11-01T10:27:06.520+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"L.2134332@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",TRUE,"Vandenberg J; Mann EB","WGS84","Magnoliopsida","PG","none","none","OCEANIA","Papua New Guinea","EUROPE","Naturalis Biodiversity Center","Vandenberg, J; Mann, EB NGF 42245","L.2134332@BRAHMS","L.2134332","ICN","https://ror.org/0566bfb96","New Guinea. Ridge above southern side of Bagabag Island, Madang Sub-district, Madang District.","Botany","2515793840","https://data.biodiversitydata.nl/naturalis/specimen/L.2134332","Plantae|Sapindales|Meliaceae","Aglaia aspera Teijsm. & Binn.",NA,NA,NA,NA,NA,NA,"none",NA
"2513243620","Aglaia aspera Teijsm. & Binn.",-5.38333,104.41667,"","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-11-01T08:50:07.799+00:00","2024-11-01T10:28:05.365+00:00",274,"PRESERVED_SPECIMEN","PRESENT",5597954,6,7707728,220,933,2397,3190479,5597979,5597979,"Aglaia sexipetala Griff.","Plantae","Tracheophyta","Sapindales","Meliaceae","Aglaia","Aglaia sexipetala","Aglaia","aspera","SPECIES","SYNONYM","NE","ASIA",1968,5,10,"1968-05-10",131,131,"2024-11-01T10:28:05.365+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"L  0571669@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Jacobs M","WGS84","Magnoliopsida","ID","none","none","ASIA","Indonesia","EUROPE","Naturalis Biodiversity Center","Jacobs, M 8306","L  0571669@BRAHMS","L  0571669","ICN","https://ror.org/0566bfb96","Indonesia, Sumatra, Lampung, Kota Agung","Botany","2513243620","https://data.biodiversitydata.nl/naturalis/specimen/L%20%200571669","Plantae|Sapindales|Meliaceae","Aglaia aspera Teijsm. & Binn.","Sumatra",NA,"350.0 - 450.0 m",NA,NA,NA,NA,NA
"2513245186","Aglaia aspera Teijsm. & Binn.",-5.43333,104.68333,"","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-11-01T08:50:07.799+00:00","2024-11-01T10:29:03.782+00:00",274,"PRESERVED_SPECIMEN","PRESENT",5597954,6,7707728,220,933,2397,3190479,5597979,5597979,"Aglaia sexipetala Griff.","Plantae","Tracheophyta","Sapindales","Meliaceae","Aglaia","Aglaia sexipetala","Aglaia","aspera","SPECIES","SYNONYM","NE","ASIA",1968,5,4,"1968-05-04",125,125,"2024-11-01T10:29:03.782+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"L  0571670@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Jacobs M","WGS84","Magnoliopsida","ID","none","none","ASIA","Indonesia","EUROPE","Naturalis Biodiversity Center","Jacobs, M 8266","L  0571670@BRAHMS","L  0571670","ICN","https://ror.org/0566bfb96","Indonesia, Sumatra, Lampung, Mt. Tanggamus","Botany","2513245186","https://data.biodiversitydata.nl/naturalis/specimen/L%20%200571670","Plantae|Sapindales|Meliaceae","Aglaia aspera Teijsm. & Binn.","Sumatra",NA,"1200.0 - 1300.0 m",NA,NA,NA,NA,NA
